,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème
,PA18,PA18,PA18,PA18,PA18,PA18
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote,ozone
,PM10,PM25,NO2,NO,NOX,O3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2023-06-30 12:00:00Z,7.9,,7.7,1.2,9.6,96.7
2023-06-30 13:00:00Z,11.9,,10.9,2.0,14.1,90.6
2023-06-30 14:00:00Z,11.9,,7.1,1.4,9.2,93.9
2023-06-30 15:00:00Z,10.2,,5.5,0.9,6.8,92.0
2023-06-30 16:00:00Z,9.3,,6.1,1.1,7.8,86.3
2023-06-30 17:00:00Z,9.5,,6.2,1.1,7.9,84.4
2023-06-30 18:00:00Z,9.5,,6.3,1.2,8.1,82.6
2023-06-30 19:00:00Z,15.3,,6.4,0.8,7.5,82.1
2023-06-30 20:00:00Z,13.6,,7.3,0.6,8.1,78.8
2023-06-30 21:00:00Z,10.0,,6.3,0.4,6.9,69.8
2023-06-30 22:00:00Z,9.4,,5.8,0.8,7.2,67.5
2023-06-30 23:00:00Z,9.4,,6.5,0.5,7.3,64.6
2023-07-01 00:00:00Z,6.5,,5.5,0.5,6.3,63.1
2023-07-01 01:00:00Z,7.1,,5.2,0.3,5.8,58.8
2023-07-01 02:00:00Z,7.2,,4.4,0.4,5.1,52.0
2023-07-01 03:00:00Z,4.4,,4.9,0.5,5.6,44.9
2023-07-01 04:00:00Z,4.8,,4.9,0.7,5.9,40.1
2023-07-01 05:00:00Z,2.6,,5.6,0.9,7.0,33.0
2023-07-01 06:00:00Z,0.7,,8.6,1.2,10.5,26.0
2023-07-01 07:00:00Z,0.5,,8.8,2.0,12.0,21.9
2023-07-01 08:00:00Z,2.7,,9.5,2.9,14.0,22.2
2023-07-01 09:00:00Z,5.9,,8.4,3.1,13.1,33.2
2023-07-01 10:00:00Z,4.6,,7.4,2.9,11.9,44.4
2023-07-01 11:00:00Z,4.5,,5.6,2.3,9.1,46.7
2023-07-01 12:00:00Z,6.0,,5.6,2.2,9.0,48.1
2023-07-01 13:00:00Z,11.9,,6.8,2.3,10.2,50.3
2023-07-01 14:00:00Z,13.7,,6.8,1.9,9.8,58.7
2023-07-01 15:00:00Z,7.8,,6.7,1.8,9.4,58.4
2023-07-01 16:00:00Z,6.3,,6.2,1.9,9.2,59.4
2023-07-01 17:00:00Z,8.4,,7.1,1.5,9.4,64.3
2023-07-01 18:00:00Z,14.4,,7.5,1.0,9.2,74.8
2023-07-01 19:00:00Z,19.6,,8.6,0.8,9.9,84.1
2023-07-01 20:00:00Z,32.7,,7.3,0.7,8.3,94.3
2023-07-01 21:00:00Z,38.8,,7.4,0.6,8.3,90.4
2023-07-01 22:00:00Z,35.7,,9.0,0.5,9.7,84.8
2023-07-01 23:00:00Z,36.7,,8.5,0.6,9.5,82.8
2023-07-02 00:00:00Z,33.2,,6.1,0.6,6.9,79.5
2023-07-02 01:00:00Z,35.4,,5.6,0.4,6.2,75.3
2023-07-02 02:00:00Z,36.8,,5.0,0.5,5.6,71.8
2023-07-02 03:00:00Z,34.8,,3.7,0.2,4.2,67.2
2023-07-02 04:00:00Z,33.1,,3.5,0.4,4.2,61.8
2023-07-02 05:00:00Z,28.6,,4.4,0.4,5.0,56.3
2023-07-02 06:00:00Z,29.1,,5.5,0.8,6.8,52.9
2023-07-02 07:00:00Z,31.9,,4.6,1.1,6.3,54.3
2023-07-02 08:00:00Z,31.9,,4.7,1.4,6.8,55.0
2023-07-02 09:00:00Z,31.4,,6.1,1.8,8.9,60.3
2023-07-02 10:00:00Z,32.4,,6.0,1.3,8.0,70.3
2023-07-02 11:00:00Z,28.9,,6.9,1.5,9.1,72.0
2023-07-02 12:00:00Z,29.6,,5.8,1.3,7.7,78.5
2023-07-02 13:00:00Z,28.4,,4.4,1.4,6.7,83.9
2023-07-02 14:00:00Z,24.5,,5.6,1.4,7.8,83.8
2023-07-02 15:00:00Z,29.7,,5.5,1.5,7.8,86.1
2023-07-02 16:00:00Z,30.3,,5.0,1.1,6.7,85.6
2023-07-02 17:00:00Z,21.8,,5.9,1.3,8.0,86.4
2023-07-02 18:00:00Z,23.9,,5.9,0.9,7.4,86.9
2023-07-02 19:00:00Z,25.7,,9.4,1.0,10.9,82.3
2023-07-02 20:00:00Z,27.4,,8.5,0.6,9.5,83.7
2023-07-02 21:00:00Z,22.6,,8.8,0.5,9.7,81.2
2023-07-02 22:00:00Z,20.8,,9.9,0.6,10.9,76.7
2023-07-02 23:00:00Z,19.8,,8.4,0.6,9.3,75.2
2023-07-03 00:00:00Z,10.0,,5.3,0.5,6.0,73.9
2023-07-03 01:00:00Z,10.6,,3.7,0.4,4.4,70.5
2023-07-03 02:00:00Z,12.1,,3.2,0.4,3.9,70.3
2023-07-03 03:00:00Z,12.8,,3.4,0.2,3.7,66.8
2023-07-03 04:00:00Z,11.2,,4.1,0.6,5.0,65.5
2023-07-03 05:00:00Z,12.3,,5.6,0.6,6.7,63.5
2023-07-03 06:00:00Z,12.7,,9.0,1.1,10.6,61.7
2023-07-03 07:00:00Z,12.8,,12.2,2.1,15.5,61.1
2023-07-03 08:00:00Z,16.6,,13.5,2.2,16.8,60.9
2023-07-03 09:00:00Z,17.2,,9.9,1.5,12.2,69.3
2023-07-03 10:00:00Z,20.8,,,,,
2023-07-03 11:00:00Z,,,,,,
2023-07-03 12:00:00Z,,,,,,
2023-07-03 13:00:00Z,,,8.7,1.9,11.6,84.9
2023-07-03 14:00:00Z,,,8.1,1.7,10.8,89.2
2023-07-03 15:00:00Z,,,8.4,1.4,10.6,85.8
2023-07-03 16:00:00Z,,,8.4,1.3,10.4,
2023-07-03 17:00:00Z,,,9.7,1.3,11.7,
2023-07-03 18:00:00Z,,,9.3,0.8,10.5,
2023-07-03 19:00:00Z,,,9.3,0.8,10.5,
2023-07-03 20:00:00Z,,,10.3,0.7,11.3,
2023-07-03 21:00:00Z,,,11.7,0.3,12.1,
2023-07-03 22:00:00Z,19.7,,12.3,0.4,12.9,
2023-07-03 23:00:00Z,17.5,,13.3,0.5,14.1,
2023-07-04 00:00:00Z,12.7,,10.2,0.4,10.9,
2023-07-04 01:00:00Z,11.9,,7.8,0.3,8.2,
2023-07-04 02:00:00Z,13.9,,6.8,0.5,7.6,
2023-07-04 03:00:00Z,13.7,,6.9,0.4,7.4,
2023-07-04 04:00:00Z,12.2,,7.9,0.4,8.5,
2023-07-04 05:00:00Z,12.5,,12.7,1.0,14.4,
2023-07-04 06:00:00Z,13.1,,21.3,2.5,25.3,
2023-07-04 07:00:00Z,18.6,7.7,36.2,11.5,53.9,
2023-07-04 08:00:00Z,29.5,11.3,37.7,11.0,54.6,
2023-07-04 09:00:00Z,23.0,10.7,25.6,7.4,37.0,
2023-07-04 10:00:00Z,24.5,10.0,27.1,8.2,39.5,50.4
2023-07-04 11:00:00Z,25.9,,15.4,3.7,21.1,71.6
2023-07-04 12:00:00Z,,,10.2,1.6,12.5,
2023-07-04 13:00:00Z,,,13.7,1.1,15.5,
2023-07-04 14:00:00Z,,,,,,
2023-07-04 15:00:00Z,,,,,,
2023-07-04 16:00:00Z,,,,,,
2023-07-04 17:00:00Z,,,,,,
2023-07-04 18:00:00Z,,,,,,
2023-07-04 19:00:00Z,,,,,,
2023-07-04 20:00:00Z,,,,,,
2023-07-04 21:00:00Z,,,,,,
2023-07-04 22:00:00Z,,,,,,
2023-07-04 23:00:00Z,,,,,,
2023-07-05 00:00:00Z,,,,,,
2023-07-05 01:00:00Z,,,,,,
2023-07-05 02:00:00Z,,,,,,
2023-07-05 03:00:00Z,,,,,,
2023-07-05 04:00:00Z,,,,,,
2023-07-05 05:00:00Z,,,,,,
2023-07-05 06:00:00Z,,,,,,
2023-07-05 07:00:00Z,,,,,,
2023-07-05 08:00:00Z,,,,,,
2023-07-05 09:00:00Z,,,,,,
2023-07-05 10:00:00Z,,,,,,
2023-07-05 11:00:00Z,,,,,,
2023-07-05 12:00:00Z,,,,,,
2023-07-05 13:00:00Z,,,,,,
2023-07-05 14:00:00Z,,,,,,
2023-07-05 15:00:00Z,,,,,,
2023-07-05 16:00:00Z,,,,,,
2023-07-05 17:00:00Z,,,,,,
2023-07-05 18:00:00Z,,,,,,
2023-07-05 19:00:00Z,,,,,,
2023-07-05 20:00:00Z,,,,,,
2023-07-05 21:00:00Z,,,,,,
2023-07-05 22:00:00Z,,,,,,
2023-07-05 23:00:00Z,,,,,,
2023-07-06 00:00:00Z,,,,,,
2023-07-06 01:00:00Z,,,,,,
2023-07-06 02:00:00Z,,,,,,
2023-07-06 03:00:00Z,,,,,,
2023-07-06 04:00:00Z,,,,,,
2023-07-06 05:00:00Z,,,,,,
2023-07-06 06:00:00Z,,,,,,
2023-07-06 07:00:00Z,,,,,,
2023-07-06 08:00:00Z,,,,,,
2023-07-06 09:00:00Z,,,,,,
2023-07-06 10:00:00Z,,,,,,
2023-07-06 11:00:00Z,,,,,,
2023-07-06 12:00:00Z,,,,,,
2023-07-06 13:00:00Z,,,,,,
2023-07-06 14:00:00Z,,,,,,
2023-07-06 15:00:00Z,,,,,,
2023-07-06 16:00:00Z,,,,,,
2023-07-06 17:00:00Z,,,,,,
2023-07-06 18:00:00Z,,,,,,
2023-07-06 19:00:00Z,,,,,,
2023-07-06 20:00:00Z,,,,,,
2023-07-06 21:00:00Z,,,,,,
2023-07-06 22:00:00Z,,,,,,
2023-07-06 23:00:00Z,,,,,,
2023-07-07 00:00:00Z,,,,,,
2023-07-07 01:00:00Z,,,,,,
2023-07-07 02:00:00Z,,,,,,
2023-07-07 03:00:00Z,,,,,,
2023-07-07 04:00:00Z,,,,,,
2023-07-07 05:00:00Z,,,,,,
2023-07-07 06:00:00Z,,,,,,
2023-07-07 07:00:00Z,,,,,,
2023-07-07 08:00:00Z,,,,,,
2023-07-07 09:00:00Z,,,,,,
2023-07-07 10:00:00Z,,,,,,
2023-07-07 11:00:00Z,,,,,,
2023-07-07 12:00:00Z,,,,,,
2023-07-07 13:00:00Z,,,,,,
2023-07-07 14:00:00Z,,,,,,
2023-07-07 15:00:00Z,,,,,,
2023-07-07 16:00:00Z,,,,,,
2023-07-07 17:00:00Z,,,,,,
2023-07-07 18:00:00Z,,,,,,
2023-07-07 19:00:00Z,,,,,,
2023-07-07 20:00:00Z,,,,,,
2023-07-07 21:00:00Z,,,,,,
2023-07-07 22:00:00Z,,,,,,
2023-07-07 23:00:00Z,,,,,,
2023-07-08 00:00:00Z,,,,,,
2023-07-08 01:00:00Z,,,,,,
2023-07-08 02:00:00Z,,,,,,
2023-07-08 03:00:00Z,,,,,,
2023-07-08 04:00:00Z,,,,,,
2023-07-08 05:00:00Z,,,,,,
2023-07-08 06:00:00Z,,,,,,
2023-07-08 07:00:00Z,,,,,,
2023-07-08 08:00:00Z,,,,,,
2023-07-08 09:00:00Z,,,,,,
2023-07-08 10:00:00Z,,,,,,
2023-07-08 11:00:00Z,,,,,,
2023-07-08 12:00:00Z,,,,,,
2023-07-08 13:00:00Z,,,,,,
2023-07-08 14:00:00Z,,,,,,
2023-07-08 15:00:00Z,,,,,,
2023-07-08 16:00:00Z,,,,,,
2023-07-08 17:00:00Z,,,,,,
2023-07-08 18:00:00Z,,,,,,
2023-07-08 19:00:00Z,,,,,,
2023-07-08 20:00:00Z,,,,,,
2023-07-08 21:00:00Z,,,,,,
2023-07-08 22:00:00Z,,,,,,
2023-07-08 23:00:00Z,,,,,,
2023-07-09 00:00:00Z,,,,,,
2023-07-09 01:00:00Z,,,,,,
2023-07-09 02:00:00Z,,,,,,
2023-07-09 03:00:00Z,,,,,,
2023-07-09 04:00:00Z,,,,,,
2023-07-09 05:00:00Z,,,,,,
2023-07-09 06:00:00Z,,,,,,
2023-07-09 07:00:00Z,,,,,,
2023-07-09 08:00:00Z,,,,,,
2023-07-09 09:00:00Z,,,,,,
2023-07-09 10:00:00Z,,,,,,
2023-07-09 11:00:00Z,,,,,,
2023-07-09 12:00:00Z,,,,,,
2023-07-09 13:00:00Z,,,,,,
2023-07-09 14:00:00Z,,,,,,
2023-07-09 15:00:00Z,,,,,,
2023-07-09 16:00:00Z,,,,,,
2023-07-09 17:00:00Z,,,,,,
2023-07-09 18:00:00Z,,,,,,
2023-07-09 19:00:00Z,,,,,,
2023-07-09 20:00:00Z,,,,,,
2023-07-09 21:00:00Z,,,,,,
2023-07-09 22:00:00Z,,,,,,
2023-07-09 23:00:00Z,,,,,,
2023-07-10 00:00:00Z,,,,,,
2023-07-10 01:00:00Z,,,,,,
2023-07-10 02:00:00Z,,,,,,
2023-07-10 03:00:00Z,,,,,,
2023-07-10 04:00:00Z,,,,,,
2023-07-10 05:00:00Z,,,,,,
2023-07-10 06:00:00Z,,,,,,
2023-07-10 07:00:00Z,,,,,,
2023-07-10 08:00:00Z,,,,,,
2023-07-10 09:00:00Z,,,,,,
2023-07-10 10:00:00Z,,,,,,
2023-07-10 11:00:00Z,,,,,,
2023-07-10 12:00:00Z,,,,,,
2023-07-10 13:00:00Z,,,,,,
2023-07-10 14:00:00Z,,,,,,
2023-07-10 15:00:00Z,,,,,,
2023-07-10 16:00:00Z,,,,,,
2023-07-10 17:00:00Z,,,,,,
2023-07-10 18:00:00Z,,,,,,
2023-07-10 19:00:00Z,,,,,,
2023-07-10 20:00:00Z,,,,,,
2023-07-10 21:00:00Z,,,,,,
2023-07-10 22:00:00Z,,,,,,
2023-07-10 23:00:00Z,,,,,,
2023-07-11 00:00:00Z,,,,,,
2023-07-11 01:00:00Z,,,,,,
2023-07-11 02:00:00Z,,,,,,
2023-07-11 03:00:00Z,,,,,,
2023-07-11 04:00:00Z,,,,,,
2023-07-11 05:00:00Z,,,,,,
2023-07-11 06:00:00Z,,,,,,
2023-07-11 07:00:00Z,,,,,,
2023-07-11 08:00:00Z,,,,,,
2023-07-11 09:00:00Z,,,,,,
2023-07-11 10:00:00Z,,,,,,
2023-07-11 11:00:00Z,,,,,,
2023-07-11 12:00:00Z,,,,,,
2023-07-11 13:00:00Z,,,,,,
2023-07-11 14:00:00Z,,,,,,
2023-07-11 15:00:00Z,,,,,,
2023-07-11 16:00:00Z,,,,,,
2023-07-11 17:00:00Z,,,,,,
2023-07-11 18:00:00Z,,,,,,
2023-07-11 19:00:00Z,,,,,,
2023-07-11 20:00:00Z,,,,,,
2023-07-11 21:00:00Z,,,,,,
2023-07-11 22:00:00Z,,,,,,
2023-07-11 23:00:00Z,,,,,,
2023-07-12 00:00:00Z,,,,,,
2023-07-12 01:00:00Z,,,,,,
2023-07-12 02:00:00Z,,,,,,
2023-07-12 03:00:00Z,,,,,,
2023-07-12 04:00:00Z,,,,,,
2023-07-12 05:00:00Z,,,,,,
2023-07-12 06:00:00Z,,,,,,
2023-07-12 07:00:00Z,,,,,,
2023-07-12 08:00:00Z,,,,,,
2023-07-12 09:00:00Z,,,,,,
2023-07-12 10:00:00Z,,,,,,
2023-07-12 11:00:00Z,,,,,,
2023-07-12 12:00:00Z,,,,,,
2023-07-12 13:00:00Z,,,,,,
2023-07-12 14:00:00Z,,,,,,
2023-07-12 15:00:00Z,,,,,,
2023-07-12 16:00:00Z,,,,,,
2023-07-12 17:00:00Z,,,,,,
2023-07-12 18:00:00Z,,,,,,
2023-07-12 19:00:00Z,,,,,,
2023-07-12 20:00:00Z,,,,,,
2023-07-12 21:00:00Z,,,,,,
2023-07-12 22:00:00Z,,,,,,
2023-07-12 23:00:00Z,,,,,,
2023-07-13 00:00:00Z,,,,,,
2023-07-13 01:00:00Z,,,,,,
2023-07-13 02:00:00Z,,,,,,
2023-07-13 03:00:00Z,,,,,,
2023-07-13 04:00:00Z,,,,,,
2023-07-13 05:00:00Z,,,,,,
2023-07-13 06:00:00Z,,,,,,
2023-07-13 07:00:00Z,,,,,,
2023-07-13 08:00:00Z,,,,,,
2023-07-13 09:00:00Z,,,,,,
2023-07-13 10:00:00Z,,,,,,
2023-07-13 11:00:00Z,,,,,,
2023-07-13 12:00:00Z,,,,,,
2023-07-13 13:00:00Z,,,,,,
2023-07-13 14:00:00Z,,,,,,
2023-07-13 15:00:00Z,,,,,,
2023-07-13 16:00:00Z,,,,,,
2023-07-13 17:00:00Z,,,,,,
2023-07-13 18:00:00Z,,,,,,
2023-07-13 19:00:00Z,,,,,,
2023-07-13 20:00:00Z,,,,,,
2023-07-13 21:00:00Z,,,,,,
2023-07-13 22:00:00Z,,,,,,
2023-07-13 23:00:00Z,,,,,,
2023-07-14 00:00:00Z,,,,,,
2023-07-14 01:00:00Z,,,,,,
2023-07-14 02:00:00Z,,,,,,
2023-07-14 03:00:00Z,,,,,,
2023-07-14 04:00:00Z,,,,,,
2023-07-14 05:00:00Z,,,,,,
2023-07-14 06:00:00Z,,,,,,
2023-07-14 07:00:00Z,,,,,,
2023-07-14 08:00:00Z,,,,,,
2023-07-14 09:00:00Z,,,,,,
2023-07-14 10:00:00Z,,,,,,
2023-07-14 11:00:00Z,,,,,,
2023-07-14 12:00:00Z,,,,,,
2023-07-14 13:00:00Z,,,,,,
2023-07-14 14:00:00Z,,,,,,
2023-07-14 15:00:00Z,,,,,,
2023-07-14 16:00:00Z,,,,,,
2023-07-14 17:00:00Z,,,,,,
2023-07-14 18:00:00Z,,,,,,
2023-07-14 19:00:00Z,,,,,,
2023-07-14 20:00:00Z,,,,,,
2023-07-14 21:00:00Z,,,,,,
2023-07-14 22:00:00Z,,,,,,
2023-07-14 23:00:00Z,,,,,,
2023-07-15 00:00:00Z,,,,,,
2023-07-15 01:00:00Z,,,,,,
2023-07-15 02:00:00Z,,,,,,
2023-07-15 03:00:00Z,,,,,,
2023-07-15 04:00:00Z,,,,,,
2023-07-15 05:00:00Z,,,,,,
2023-07-15 06:00:00Z,,,,,,
2023-07-15 07:00:00Z,,,,,,
2023-07-15 08:00:00Z,,,,,,
2023-07-15 09:00:00Z,,,,,,
2023-07-15 10:00:00Z,,,,,,
2023-07-15 11:00:00Z,,,,,,
2023-07-15 12:00:00Z,,,,,,
2023-07-15 13:00:00Z,,,,,,
2023-07-15 14:00:00Z,,,,,,
2023-07-15 15:00:00Z,,,,,,
2023-07-15 16:00:00Z,,,,,,
2023-07-15 17:00:00Z,,,,,,
2023-07-15 18:00:00Z,,,,,,
2023-07-15 19:00:00Z,,,,,,
2023-07-15 20:00:00Z,,,,,,
2023-07-15 21:00:00Z,,,,,,
2023-07-15 22:00:00Z,,,,,,
2023-07-15 23:00:00Z,,,,,,
2023-07-16 00:00:00Z,,,,,,
2023-07-16 01:00:00Z,,,,,,
2023-07-16 02:00:00Z,,,,,,
2023-07-16 03:00:00Z,,,,,,
2023-07-16 04:00:00Z,,,,,,
2023-07-16 05:00:00Z,,,,,,
2023-07-16 06:00:00Z,,,,,,
2023-07-16 07:00:00Z,,,,,,
2023-07-16 08:00:00Z,,,,,,
2023-07-16 09:00:00Z,,,,,,
2023-07-16 10:00:00Z,,,,,,
2023-07-16 11:00:00Z,,,,,,
2023-07-16 12:00:00Z,,,,,,
2023-07-16 13:00:00Z,,,,,,
2023-07-16 14:00:00Z,,,,,,
2023-07-16 15:00:00Z,,,,,,
2023-07-16 16:00:00Z,,,,,,
2023-07-16 17:00:00Z,,,,,,
2023-07-16 18:00:00Z,,,,,,
2023-07-16 19:00:00Z,,,,,,
2023-07-16 20:00:00Z,,,,,,
2023-07-16 21:00:00Z,,,,,,
2023-07-16 22:00:00Z,,,,,,
2023-07-16 23:00:00Z,,,,,,
2023-07-17 00:00:00Z,,,,,,
2023-07-17 01:00:00Z,,,,,,
2023-07-17 02:00:00Z,,,,,,
2023-07-17 03:00:00Z,,,,,,
2023-07-17 04:00:00Z,,,,,,
2023-07-17 05:00:00Z,,,,,,
2023-07-17 06:00:00Z,,,,,,
2023-07-17 07:00:00Z,,,,,,
2023-07-17 08:00:00Z,,,,,,
2023-07-17 09:00:00Z,,,,,,
2023-07-17 10:00:00Z,,,,,,
2023-07-17 11:00:00Z,,,,,,
2023-07-17 12:00:00Z,,,,,,
2023-07-17 13:00:00Z,,,,,,
2023-07-17 14:00:00Z,,,,,,
2023-07-17 15:00:00Z,,,,,,
2023-07-17 16:00:00Z,,,,,,
2023-07-17 17:00:00Z,,,,,,
2023-07-17 18:00:00Z,,,,,,
2023-07-17 19:00:00Z,,,,,,
2023-07-17 20:00:00Z,,,,,,
2023-07-17 21:00:00Z,,,,,,
2023-07-17 22:00:00Z,,,,,,
2023-07-17 23:00:00Z,,,,,,
2023-07-18 00:00:00Z,,,,,,
2023-07-18 01:00:00Z,,,,,,
2023-07-18 02:00:00Z,,,,,,
2023-07-18 03:00:00Z,,,,,,
2023-07-18 04:00:00Z,,,,,,
2023-07-18 05:00:00Z,,,,,,
2023-07-18 06:00:00Z,,,,,,
2023-07-18 07:00:00Z,,,,,,
2023-07-18 08:00:00Z,,,,,,
2023-07-18 09:00:00Z,,,,,,
2023-07-18 10:00:00Z,,,,,,
2023-07-18 11:00:00Z,,,,,,
2023-07-18 12:00:00Z,,,,,,
2023-07-18 13:00:00Z,,,,,,
2023-07-18 14:00:00Z,,,,,,
2023-07-18 15:00:00Z,,,,,,
2023-07-18 16:00:00Z,,,,,,
2023-07-18 17:00:00Z,,,,,,
2023-07-18 18:00:00Z,,,,,,
2023-07-18 19:00:00Z,,,,,,
2023-07-18 20:00:00Z,,,,,,
2023-07-18 21:00:00Z,,,,,,
2023-07-18 22:00:00Z,,,,,,
2023-07-18 23:00:00Z,,,,,,
2023-07-19 00:00:00Z,,,,,,
2023-07-19 01:00:00Z,,,,,,
2023-07-19 02:00:00Z,,,,,,
2023-07-19 03:00:00Z,,,,,,
2023-07-19 04:00:00Z,,,,,,
2023-07-19 05:00:00Z,,,,,,
2023-07-19 06:00:00Z,,,,,,
2023-07-19 07:00:00Z,,,,,,
2023-07-19 08:00:00Z,,,,,,
2023-07-19 09:00:00Z,,,,,,
2023-07-19 10:00:00Z,,,,,,
2023-07-19 11:00:00Z,,,,,,
2023-07-19 12:00:00Z,,,,,,
2023-07-19 13:00:00Z,,,,,,
2023-07-19 14:00:00Z,,,,,,
2023-07-19 15:00:00Z,,,,,,
2023-07-19 16:00:00Z,,,,,,
2023-07-19 17:00:00Z,,,,,,
2023-07-19 18:00:00Z,,,,,,
2023-07-19 19:00:00Z,,,,,,
2023-07-19 20:00:00Z,,,,,,
2023-07-19 21:00:00Z,,,,,,
2023-07-19 22:00:00Z,,,,,,
2023-07-19 23:00:00Z,,,,,,
2023-07-20 00:00:00Z,,,,,,
2023-07-20 01:00:00Z,,,,,,
2023-07-20 02:00:00Z,,,,,,
2023-07-20 03:00:00Z,,,,,,
2023-07-20 04:00:00Z,,,,,,
2023-07-20 05:00:00Z,,,,,,
2023-07-20 06:00:00Z,,,,,,
2023-07-20 07:00:00Z,,,,,,
2023-07-20 08:00:00Z,,,,,,
2023-07-20 09:00:00Z,,,,,,
2023-07-20 10:00:00Z,,,,,,
2023-07-20 11:00:00Z,,,,,,74.4
2023-07-20 12:00:00Z,13.0,,,,,85.0
2023-07-20 13:00:00Z,12.9,,,,,90.9
2023-07-20 14:00:00Z,7.8,,,,,91.9
2023-07-20 15:00:00Z,10.8,,,,,93.5
2023-07-20 16:00:00Z,11.6,9.3,,,,92.3
2023-07-20 17:00:00Z,10.8,9.6,,,,86.6
2023-07-20 18:00:00Z,11.4,9.5,,,,76.6
2023-07-20 19:00:00Z,13.8,9.5,,,,73.7
2023-07-20 20:00:00Z,11.5,8.2,,,,67.6
2023-07-20 21:00:00Z,16.6,7.1,,,,63.9
2023-07-20 22:00:00Z,19.1,6.9,,,,63.9
2023-07-20 23:00:00Z,14.3,9.5,,,,63.7
2023-07-21 00:00:00Z,13.5,6.5,,,,66.9
2023-07-21 01:00:00Z,12.6,3.1,,,,63.7
2023-07-21 02:00:00Z,11.6,4.9,,,,61.8
2023-07-21 03:00:00Z,11.3,9.0,,,,59.6
2023-07-21 04:00:00Z,7.5,6.7,,,,60.8
2023-07-21 05:00:00Z,6.1,3.0,,,,55.1
2023-07-21 06:00:00Z,7.3,4.8,,,,47.5
2023-07-21 07:00:00Z,11.1,3.5,,,,45.6
2023-07-21 08:00:00Z,9.6,4.1,,,,49.5
2023-07-21 09:00:00Z,15.4,10.3,,,,56.2
2023-07-21 10:00:00Z,19.7,12.0,,,,67.9
2023-07-21 11:00:00Z,17.7,7.5,,,,84.4
2023-07-21 12:00:00Z,12.1,2.3,,,,94.8
2023-07-21 13:00:00Z,12.5,5.5,,,,97.9
2023-07-21 14:00:00Z,12.4,11.5,,,,100.7
2023-07-21 15:00:00Z,12.0,10.7,,,,99.1
2023-07-21 16:00:00Z,14.2,6.9,,,,97.6
2023-07-21 17:00:00Z,14.5,10.4,,,,93.2
2023-07-21 18:00:00Z,16.7,12.7,,,,93.8
2023-07-21 19:00:00Z,15.8,11.0,,,,91.1
2023-07-21 20:00:00Z,14.6,10.7,,,,86.1
2023-07-21 21:00:00Z,14.6,10.5,,,,82.7
2023-07-21 22:00:00Z,12.7,9.9,,,,79.8
2023-07-21 23:00:00Z,15.8,9.3,,,,71.5
2023-07-22 00:00:00Z,13.4,8.6,,,,68.4
2023-07-22 01:00:00Z,14.1,7.2,,,,65.6
2023-07-22 02:00:00Z,17.5,8.0,,,,62.3
2023-07-22 03:00:00Z,15.6,9.1,,,,61.5
2023-07-22 04:00:00Z,13.8,5.6,,,,55.3
2023-07-22 05:00:00Z,16.6,9.1,,,,50.6
2023-07-22 06:00:00Z,19.4,7.1,,,,47.7
2023-07-22 07:00:00Z,14.6,6.3,,,,60.3
2023-07-22 08:00:00Z,11.1,7.0,,,,65.5
2023-07-22 09:00:00Z,13.4,7.9,,,,69.9
2023-07-22 10:00:00Z,13.4,9.4,,,,74.9
2023-07-22 11:00:00Z,11.0,8.2,,,,77.8
2023-07-22 12:00:00Z,12.4,,,,,80.0
2023-07-22 13:00:00Z,10.4,,,,,82.3
2023-07-22 14:00:00Z,12.4,10.5,,,,83.1
2023-07-22 15:00:00Z,21.5,7.4,,,,85.5
2023-07-22 16:00:00Z,19.4,,,,,88.8
2023-07-22 17:00:00Z,12.7,,,,,88.5
2023-07-22 18:00:00Z,13.9,11.5,,,,87.6
2023-07-22 19:00:00Z,14.0,10.7,,,,85.7
2023-07-22 20:00:00Z,13.6,10.4,,,,84.6
2023-07-22 21:00:00Z,,12.0,,,,78.8
2023-07-22 22:00:00Z,17.0,8.2,,,,74.8
2023-07-22 23:00:00Z,18.8,9.8,,,,71.2
2023-07-23 00:00:00Z,13.5,7.0,,,,67.1
2023-07-23 01:00:00Z,8.4,6.5,,,,64.7
2023-07-23 02:00:00Z,9.3,6.9,,,,63.9
2023-07-23 03:00:00Z,8.1,,,,,64.3
2023-07-23 04:00:00Z,5.0,,,,,61.7
2023-07-23 05:00:00Z,4.3,,,,,61.4
2023-07-23 06:00:00Z,4.9,,,,,57.0
2023-07-23 07:00:00Z,6.0,,,,,54.8
2023-07-23 08:00:00Z,5.8,,,,,55.4
2023-07-23 09:00:00Z,5.4,,,,,57.0
2023-07-23 10:00:00Z,7.8,,,,,56.2
2023-07-23 11:00:00Z,8.9,,,,,52.1
2023-07-23 12:00:00Z,5.5,,,,,46.1
2023-07-23 13:00:00Z,5.9,,,,,47.0
2023-07-23 14:00:00Z,7.5,5.1,,,,52.2
2023-07-23 15:00:00Z,7.7,5.6,,,,52.6
2023-07-23 16:00:00Z,9.6,3.7,,,,59.6
2023-07-23 17:00:00Z,9.6,6.9,,,,55.7
2023-07-23 18:00:00Z,9.3,3.1,,,,51.2
