,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2022-12-04 12:00:00Z,26.6,23.5,24.2,12.1,42.8,9.1
2022-12-04 13:00:00Z,30.0,25.6,24.4,14.8,47.0,8.6
2022-12-04 14:00:00Z,30.9,27.6,27.8,15.9,52.2,7.7
2022-12-04 15:00:00Z,31.6,25.5,26.3,14.6,48.8,7.0
2022-12-04 16:00:00Z,30.2,27.6,27.0,10.5,43.0,6.0
2022-12-04 17:00:00Z,29.7,29.0,31.1,12.7,50.5,3.6
2022-12-04 18:00:00Z,28.1,26.6,30.9,13.4,51.5,4.3
2022-12-04 19:00:00Z,29.0,25.9,32.7,14.5,54.9,3.4
2022-12-04 20:00:00Z,26.8,25.4,31.8,14.9,54.6,4.1
2022-12-04 21:00:00Z,27.3,23.9,26.9,8.8,40.3,6.3
2022-12-04 22:00:00Z,24.5,22.8,25.7,9.0,39.6,5.0
2022-12-04 23:00:00Z,22.7,22.0,23.0,6.1,32.3,5.9
2022-12-05 00:00:00Z,23.1,21.7,19.9,5.2,28.1,7.8
2022-12-05 01:00:00Z,21.1,21.8,20.5,6.0,29.7,7.1
2022-12-05 02:00:00Z,23.7,22.5,19.3,5.3,27.4,6.7
2022-12-05 03:00:00Z,23.4,23.2,19.0,4.6,26.0,5.3
2022-12-05 04:00:00Z,24.6,24.7,20.2,6.2,29.6,4.6
2022-12-05 05:00:00Z,25.7,24.6,22.0,9.6,36.6,2.9
2022-12-05 06:00:00Z,23.1,25.1,24.6,15.4,48.3,1.6
2022-12-05 07:00:00Z,19.5,20.3,28.9,29.1,73.6,0.5
2022-12-05 08:00:00Z,20.6,20.4,28.8,38.9,88.4,0.7
2022-12-05 09:00:00Z,23.0,20.5,29.6,39.2,89.7,1.1
2022-12-05 10:00:00Z,24.4,20.8,30.4,38.4,89.3,1.9
2022-12-05 11:00:00Z,24.6,20.9,27.9,34.3,80.5,2.9
2022-12-05 12:00:00Z,30.4,25.7,30.2,33.1,80.9,2.5
2022-12-05 13:00:00Z,31.5,28.7,30.1,33.2,81.0,3.3
2022-12-05 14:00:00Z,31.0,26.4,29.6,35.4,84.0,2.9
2022-12-05 15:00:00Z,33.7,30.3,30.8,38.0,89.2,3.1
2022-12-05 16:00:00Z,35.9,31.7,31.8,34.9,85.3,1.3
2022-12-05 17:00:00Z,28.8,25.0,30.7,33.6,82.2,0.8
2022-12-05 18:00:00Z,24.7,22.9,29.1,27.0,70.5,1.1
2022-12-05 19:00:00Z,27.2,24.7,30.0,35.3,84.2,0.7
2022-12-05 20:00:00Z,26.4,24.5,29.7,30.7,76.8,1.3
2022-12-05 21:00:00Z,31.6,26.7,27.5,27.4,69.4,1.2
2022-12-05 22:00:00Z,28.6,22.9,25.8,22.1,59.6,1.3
2022-12-05 23:00:00Z,26.4,22.8,25.0,24.4,62.5,1.0
2022-12-06 00:00:00Z,30.5,28.1,24.9,21.4,57.7,0.9
2022-12-06 01:00:00Z,24.2,21.1,23.4,16.1,48.1,0.9
2022-12-06 02:00:00Z,23.2,22.4,24.3,15.3,47.7,0.7
2022-12-06 03:00:00Z,22.6,22.9,22.5,12.0,40.9,0.6
2022-12-06 04:00:00Z,20.0,22.9,22.6,14.0,43.9,0.5
2022-12-06 05:00:00Z,24.0,23.5,23.8,17.9,51.4,0.3
2022-12-06 06:00:00Z,20.6,25.1,25.2,29.2,70.0,0.4
2022-12-06 07:00:00Z,23.2,22.8,28.7,42.6,94.1,0.5
2022-12-06 08:00:00Z,23.7,21.7,30.2,53.3,111.9,0.7
2022-12-06 09:00:00Z,35.0,27.5,30.1,65.7,130.8,0.9
2022-12-06 10:00:00Z,39.3,31.8,28.3,49.5,104.1,0.9
2022-12-06 11:00:00Z,41.5,26.7,27.7,51.3,106.5,1.0
2022-12-06 12:00:00Z,35.7,29.9,27.9,66.8,130.4,1.5
2022-12-06 13:00:00Z,40.8,36.8,28.0,76.2,144.8,1.1
2022-12-06 14:00:00Z,47.9,41.0,26.7,59.5,117.9,1.1
2022-12-06 15:00:00Z,35.3,26.9,27.1,38.2,85.7,1.1
2022-12-06 16:00:00Z,28.9,21.5,34.4,30.8,81.7,1.8
2022-12-06 17:00:00Z,26.4,17.5,40.0,24.1,77.0,1.8
2022-12-06 18:00:00Z,27.2,19.5,43.6,40.3,105.4,1.3
2022-12-06 19:00:00Z,32.1,23.9,45.0,45.9,115.4,1.1
2022-12-06 20:00:00Z,35.3,25.6,45.1,41.5,108.7,1.1
2022-12-06 21:00:00Z,32.9,27.1,43.1,37.4,100.4,1.2
2022-12-06 22:00:00Z,37.1,30.0,44.8,44.2,112.4,1.1
2022-12-06 23:00:00Z,40.7,33.5,43.3,46.4,114.3,1.0
2022-12-07 00:00:00Z,43.6,35.0,42.4,57.3,130.2,1.2
2022-12-07 01:00:00Z,38.0,34.8,38.0,47.0,110.0,1.4
2022-12-07 02:00:00Z,36.9,33.5,35.8,47.0,107.8,1.0
2022-12-07 03:00:00Z,30.5,32.6,32.3,37.2,89.4,0.7
2022-12-07 04:00:00Z,22.0,25.2,34.5,38.7,93.7,0.7
2022-12-07 05:00:00Z,19.2,19.2,34.1,31.9,83.0,0.5
2022-12-07 06:00:00Z,18.0,19.2,35.5,38.9,95.2,0.8
2022-12-07 07:00:00Z,20.1,19.2,38.8,44.2,106.6,0.4
2022-12-07 08:00:00Z,18.3,16.1,43.1,58.8,133.3,0.6
2022-12-07 09:00:00Z,23.6,17.6,43.7,56.7,130.6,1.3
2022-12-07 10:00:00Z,28.3,19.6,42.3,60.7,135.3,2.8
2022-12-07 11:00:00Z,33.2,20.6,47.5,66.8,149.9,3.6
2022-12-07 12:00:00Z,39.1,22.6,50.2,68.6,155.5,5.5
2022-12-07 13:00:00Z,45.4,29.3,51.2,46.8,123.0,9.8
2022-12-07 14:00:00Z,38.3,21.9,48.4,18.9,77.4,16.3
2022-12-07 15:00:00Z,28.5,18.2,40.5,10.7,56.8,20.9
2022-12-07 16:00:00Z,21.7,15.1,48.7,12.0,67.0,13.9
2022-12-07 17:00:00Z,26.3,16.9,58.0,18.3,86.1,4.2
2022-12-07 18:00:00Z,26.0,18.6,50.4,14.7,72.9,10.1
2022-12-07 19:00:00Z,30.0,22.4,57.4,27.2,99.2,3.7
2022-12-07 20:00:00Z,32.8,25.2,48.0,6.1,57.3,12.8
2022-12-07 21:00:00Z,26.6,22.2,55.4,7.4,66.7,6.6
2022-12-07 22:00:00Z,30.9,23.6,59.5,9.7,74.4,2.5
2022-12-07 23:00:00Z,32.8,21.2,58.2,12.0,76.5,2.3
2022-12-08 00:00:00Z,29.9,22.1,58.8,18.2,86.7,1.2
2022-12-08 01:00:00Z,32.6,23.3,58.2,25.6,97.5,1.0
2022-12-08 02:00:00Z,33.8,25.6,58.2,32.4,107.9,1.0
2022-12-08 03:00:00Z,35.4,29.2,53.2,27.5,95.3,0.8
2022-12-08 04:00:00Z,30.4,27.3,48.0,19.7,78.2,1.3
2022-12-08 05:00:00Z,29.5,24.6,43.5,9.6,58.1,3.8
2022-12-08 06:00:00Z,27.2,26.4,42.5,11.2,59.7,5.0
2022-12-08 07:00:00Z,31.6,25.7,41.4,14.6,63.8,3.3
2022-12-08 08:00:00Z,22.1,20.9,38.7,8.8,52.3,9.9
2022-12-08 09:00:00Z,21.8,19.8,44.4,15.0,67.5,4.9
2022-12-08 10:00:00Z,28.4,22.5,41.9,12.2,60.6,9.5
2022-12-08 11:00:00Z,27.4,20.0,41.3,13.0,61.3,13.0
2022-12-08 12:00:00Z,27.1,20.2,41.4,12.5,60.6,13.8
2022-12-08 13:00:00Z,31.6,22.0,40.6,12.4,59.7,14.7
2022-12-08 14:00:00Z,29.7,21.9,45.5,10.7,61.9,10.4
2022-12-08 15:00:00Z,32.1,22.1,45.7,8.8,59.1,9.9
2022-12-08 16:00:00Z,27.0,21.6,48.7,8.4,61.5,6.8
2022-12-08 17:00:00Z,26.9,20.4,56.5,20.5,87.8,1.5
2022-12-08 18:00:00Z,33.4,24.3,54.2,29.5,99.4,0.9
2022-12-08 19:00:00Z,40.9,30.4,50.6,23.8,87.0,0.9
2022-12-08 20:00:00Z,45.2,31.4,49.2,29.1,93.7,0.8
2022-12-08 21:00:00Z,36.0,29.4,46.1,14.1,67.7,4.4
2022-12-08 22:00:00Z,33.2,29.5,38.9,12.4,57.9,2.3
2022-12-08 23:00:00Z,40.8,31.8,41.9,16.0,66.4,0.6
2022-12-09 00:00:00Z,36.5,31.3,38.5,12.5,57.6,2.1
2022-12-09 01:00:00Z,30.8,26.7,27.7,4.5,34.7,11.3
2022-12-09 02:00:00Z,31.7,26.0,24.6,3.8,30.4,14.1
2022-12-09 03:00:00Z,26.4,26.0,22.6,3.8,28.5,15.7
2022-12-09 04:00:00Z,25.1,23.9,21.4,3.2,26.4,17.0
2022-12-09 05:00:00Z,21.7,21.8,24.5,3.3,29.6,18.3
2022-12-09 06:00:00Z,21.0,20.4,32.8,6.4,42.7,18.4
2022-12-09 07:00:00Z,21.5,16.0,39.1,11.5,56.6,16.8
2022-12-09 08:00:00Z,19.9,16.5,44.5,12.3,63.3,13.2
2022-12-09 09:00:00Z,22.4,17.2,44.1,14.2,65.9,12.4
2022-12-09 10:00:00Z,24.3,19.0,42.1,18.9,71.2,14.3
2022-12-09 11:00:00Z,31.9,19.0,42.2,25.7,81.5,14.4
2022-12-09 12:00:00Z,33.6,21.4,41.1,23.7,77.4,18.2
2022-12-09 13:00:00Z,30.7,26.0,44.3,28.5,87.9,14.5
2022-12-09 14:00:00Z,32.8,26.1,40.6,16.7,66.2,20.5
2022-12-09 15:00:00Z,32.2,19.2,53.9,23.4,89.6,11.8
2022-12-09 16:00:00Z,37.0,20.4,60.1,25.8,99.6,5.2
2022-12-09 17:00:00Z,35.1,20.0,60.1,27.2,101.9,3.4
2022-12-09 18:00:00Z,33.2,20.9,55.7,20.6,87.5,5.1
2022-12-09 19:00:00Z,33.3,25.5,58.3,18.5,86.6,2.2
2022-12-09 20:00:00Z,34.0,29.7,52.3,14.1,73.9,5.8
2022-12-09 21:00:00Z,36.3,29.3,38.4,6.6,48.6,17.8
2022-12-09 22:00:00Z,31.3,27.4,45.4,8.4,58.2,9.9
2022-12-09 23:00:00Z,34.2,29.3,48.4,10.5,64.6,6.1
2022-12-10 00:00:00Z,33.6,30.2,47.2,17.1,73.4,3.2
2022-12-10 01:00:00Z,41.2,34.1,44.7,24.7,82.7,2.2
2022-12-10 02:00:00Z,41.0,35.5,40.0,24.0,76.8,1.2
2022-12-10 03:00:00Z,37.1,33.3,32.3,8.2,44.8,7.8
2022-12-10 04:00:00Z,29.9,27.3,26.3,6.3,35.9,14.5
2022-12-10 05:00:00Z,23.8,23.1,24.4,4.9,31.8,26.3
2022-12-10 06:00:00Z,17.2,20.4,26.5,5.9,35.4,29.0
2022-12-10 07:00:00Z,16.1,18.1,29.6,7.4,40.9,27.8
2022-12-10 08:00:00Z,17.9,17.2,29.1,6.9,39.6,28.1
2022-12-10 09:00:00Z,18.6,15.5,30.6,5.7,39.4,28.1
2022-12-10 10:00:00Z,19.9,14.8,33.1,7.2,44.1,27.4
2022-12-10 11:00:00Z,19.5,15.3,37.8,14.3,59.6,23.6
2022-12-10 12:00:00Z,23.5,18.2,32.5,11.7,50.5,31.2
2022-12-10 13:00:00Z,24.4,19.6,32.6,12.1,51.1,32.9
2022-12-10 14:00:00Z,23.7,19.0,29.1,8.6,42.4,33.3
2022-12-10 15:00:00Z,22.7,17.3,29.1,7.3,40.2,33.1
2022-12-10 16:00:00Z,24.8,18.2,32.5,6.1,41.9,29.2
2022-12-10 17:00:00Z,24.7,17.7,44.3,6.2,53.8,15.4
2022-12-10 18:00:00Z,22.6,17.6,39.6,5.9,48.5,20.2
2022-12-10 19:00:00Z,23.1,19.5,46.2,6.8,56.8,14.7
2022-12-10 20:00:00Z,28.8,27.7,53.6,12.3,72.5,6.3
2022-12-10 21:00:00Z,36.6,32.5,52.7,12.9,72.5,4.9
2022-12-10 22:00:00Z,34.4,34.7,42.0,6.6,52.0,13.2
2022-12-10 23:00:00Z,30.4,25.1,32.1,2.5,36.0,21.2
2022-12-11 00:00:00Z,27.7,21.4,27.2,2.6,31.2,27.5
2022-12-11 01:00:00Z,17.4,19.8,29.1,2.8,33.2,25.4
2022-12-11 02:00:00Z,15.6,17.5,25.4,2.3,29.0,29.7
2022-12-11 03:00:00Z,12.9,14.1,23.8,2.5,27.6,30.6
2022-12-11 04:00:00Z,11.7,12.2,21.3,2.3,24.9,31.2
2022-12-11 05:00:00Z,8.8,11.3,18.4,1.7,21.1,34.2
2022-12-11 06:00:00Z,6.8,9.8,17.3,2.0,20.5,36.2
2022-12-11 07:00:00Z,9.3,10.6,21.3,2.7,25.6,30.5
2022-12-11 08:00:00Z,11.3,13.9,23.9,2.9,28.5,28.5
2022-12-11 09:00:00Z,16.8,21.1,24.3,3.6,30.0,29.0
2022-12-11 10:00:00Z,18.6,21.1,24.3,5.1,32.1,29.8
2022-12-11 11:00:00Z,19.8,17.3,22.6,5.4,30.9,32.5
2022-12-11 12:00:00Z,20.2,18.0,21.9,7.5,33.3,35.6
2022-12-11 13:00:00Z,20.6,18.3,24.8,8.4,37.7,34.9
2022-12-11 14:00:00Z,21.3,20.5,27.8,7.8,39.8,35.5
2022-12-11 15:00:00Z,26.3,22.9,37.2,7.5,48.7,28.7
2022-12-11 16:00:00Z,28.4,24.5,43.8,6.8,54.2,21.1
2022-12-11 17:00:00Z,27.9,24.7,46.2,7.8,58.0,12.1
2022-12-11 18:00:00Z,32.7,30.6,47.0,9.0,60.7,9.6
2022-12-11 19:00:00Z,34.8,30.1,51.6,8.6,64.8,7.7
2022-12-11 20:00:00Z,31.5,29.5,51.4,8.3,64.1,8.4
2022-12-11 21:00:00Z,27.7,27.0,40.8,4.9,48.3,16.5
2022-12-11 22:00:00Z,24.8,26.0,38.7,4.4,45.4,18.4
2022-12-11 23:00:00Z,25.9,20.4,40.5,4.8,47.9,14.6
2022-12-12 00:00:00Z,21.6,20.3,35.8,3.6,41.4,20.3
2022-12-12 01:00:00Z,19.3,22.4,24.3,2.8,28.5,27.5
2022-12-12 02:00:00Z,19.3,19.0,19.2,3.0,23.9,31.6
2022-12-12 03:00:00Z,16.2,17.5,19.5,3.1,24.3,31.7
2022-12-12 04:00:00Z,14.7,13.7,17.6,2.7,21.8,32.1
2022-12-12 05:00:00Z,13.9,15.3,17.9,2.6,21.9,31.2
2022-12-12 06:00:00Z,13.2,17.3,25.3,4.2,31.7,22.8
2022-12-12 07:00:00Z,18.9,16.6,35.5,6.6,45.7,11.9
2022-12-12 08:00:00Z,21.2,17.3,42.1,10.4,58.0,5.4
2022-12-12 09:00:00Z,22.8,19.2,37.6,12.1,56.3,8.4
2022-12-12 10:00:00Z,29.8,20.3,36.2,17.9,63.6,9.8
2022-12-12 11:00:00Z,28.4,24.3,30.1,15.8,54.5,
2022-12-12 12:00:00Z,31.7,25.8,,,,
2022-12-12 13:00:00Z,34.6,24.0,28.1,16.4,53.2,17.8
2022-12-12 14:00:00Z,31.9,24.7,28.9,13.5,49.6,18.1
2022-12-12 15:00:00Z,30.7,25.0,31.8,11.9,50.0,17.3
2022-12-12 16:00:00Z,31.2,24.6,33.3,8.8,46.9,16.9
2022-12-12 17:00:00Z,26.7,24.3,32.9,7.5,44.4,16.6
2022-12-12 18:00:00Z,26.4,25.6,36.6,9.5,51.3,12.0
2022-12-12 19:00:00Z,30.5,24.5,37.3,9.3,51.6,10.5
2022-12-12 20:00:00Z,30.8,29.0,43.6,14.9,66.3,3.9
2022-12-12 21:00:00Z,31.6,31.3,41.7,12.2,60.4,4.2
2022-12-12 22:00:00Z,33.0,28.3,41.7,12.0,60.0,4.1
2022-12-12 23:00:00Z,36.2,27.9,36.8,8.5,49.9,8.1
2022-12-13 00:00:00Z,28.8,27.4,31.9,6.5,41.8,13.1
2022-12-13 01:00:00Z,25.4,26.8,29.9,4.1,36.2,17.9
2022-12-13 02:00:00Z,22.5,20.6,33.6,3.8,39.4,17.2
2022-12-13 03:00:00Z,17.7,15.3,34.5,4.7,41.7,18.2
2022-12-13 04:00:00Z,18.0,15.2,37.3,4.0,43.4,15.1
2022-12-13 05:00:00Z,18.6,17.5,41.4,7.2,52.4,10.5
2022-12-13 06:00:00Z,23.2,17.2,49.0,15.9,73.4,3.7
2022-12-13 07:00:00Z,27.5,18.2,52.3,27.1,93.8,1.5
2022-12-13 08:00:00Z,29.6,24.7,51.8,30.6,98.7,1.4
2022-12-13 09:00:00Z,31.7,26.1,51.8,39.2,112.0,3.6
2022-12-13 10:00:00Z,34.3,29.4,45.8,35.7,100.4,7.0
2022-12-13 11:00:00Z,31.4,30.3,41.2,29.1,85.8,12.7
2022-12-13 12:00:00Z,35.8,24.4,35.7,17.1,62.0,19.5
2022-12-13 13:00:00Z,28.2,27.1,35.8,16.0,60.3,22.8
2022-12-13 14:00:00Z,29.3,18.6,34.3,12.9,54.1,24.9
2022-12-13 15:00:00Z,32.0,19.7,40.0,12.3,58.7,20.4
2022-12-13 16:00:00Z,34.1,21.5,42.4,9.7,57.2,16.0
2022-12-13 17:00:00Z,30.8,18.9,47.4,8.9,61.1,11.5
2022-12-13 18:00:00Z,33.1,17.1,45.4,8.2,57.9,11.9
2022-12-13 19:00:00Z,27.7,18.8,46.6,10.4,62.5,9.5
2022-12-13 20:00:00Z,30.9,26.3,44.5,9.6,59.2,9.2
2022-12-13 21:00:00Z,31.2,27.0,43.6,8.5,56.7,8.0
2022-12-13 22:00:00Z,36.7,25.5,44.7,9.0,58.5,5.2
2022-12-13 23:00:00Z,35.9,26.9,44.9,11.6,62.7,4.8
2022-12-14 00:00:00Z,29.4,25.1,40.0,7.2,50.9,7.6
2022-12-14 01:00:00Z,30.0,22.6,38.1,6.1,47.5,6.7
2022-12-14 02:00:00Z,30.5,24.8,41.5,10.6,57.9,3.4
2022-12-14 03:00:00Z,28.5,21.8,30.8,4.4,37.6,9.3
2022-12-14 04:00:00Z,26.7,23.3,32.9,5.9,42.0,4.9
2022-12-14 05:00:00Z,23.0,24.1,32.3,8.2,45.0,6.3
2022-12-14 06:00:00Z,25.0,23.5,37.6,20.6,69.1,2.2
2022-12-14 07:00:00Z,25.8,24.2,40.6,29.6,85.9,1.0
2022-12-14 08:00:00Z,25.1,26.5,41.8,38.2,100.3,0.8
2022-12-14 09:00:00Z,29.1,24.7,37.3,32.0,86.0,3.3
2022-12-14 10:00:00Z,29.3,23.5,35.2,30.6,82.2,5.3
2022-12-14 11:00:00Z,38.9,27.5,36.3,33.1,87.0,8.1
2022-12-14 12:00:00Z,37.5,29.9,34.9,29.8,80.6,9.4
2022-12-14 13:00:00Z,36.2,33.5,34.4,24.8,72.4,11.9
2022-12-14 14:00:00Z,41.3,34.7,36.6,22.6,71.2,10.2
2022-12-14 15:00:00Z,43.3,32.3,40.3,22.4,74.7,8.2
2022-12-14 16:00:00Z,41.4,31.6,42.7,18.4,71.0,7.3
2022-12-14 17:00:00Z,38.6,28.3,41.0,15.0,64.1,5.7
2022-12-14 18:00:00Z,37.4,27.5,42.7,19.4,72.5,4.0
2022-12-14 19:00:00Z,40.1,29.5,44.2,17.5,70.9,4.0
2022-12-14 20:00:00Z,42.3,32.0,43.9,11.1,60.9,5.2
2022-12-14 21:00:00Z,43.1,35.3,41.7,8.4,54.5,6.0
2022-12-14 22:00:00Z,39.1,34.3,43.0,10.5,59.0,5.3
2022-12-14 23:00:00Z,40.7,35.6,47.8,13.4,68.4,2.4
2022-12-15 00:00:00Z,41.7,33.8,51.1,15.8,75.2,1.4
2022-12-15 01:00:00Z,41.6,37.1,50.4,16.6,75.8,1.0
2022-12-15 02:00:00Z,41.9,36.8,49.2,15.7,73.2,1.1
2022-12-15 03:00:00Z,42.1,39.1,46.9,18.3,75.0,1.0
2022-12-15 04:00:00Z,42.9,36.5,47.8,25.5,87.0,0.8
2022-12-15 05:00:00Z,40.5,36.6,47.7,37.6,105.3,1.0
2022-12-15 06:00:00Z,43.2,40.5,53.0,61.2,146.9,1.1
2022-12-15 07:00:00Z,49.6,37.3,54.0,80.0,176.7,0.9
2022-12-15 08:00:00Z,48.6,37.7,51.2,67.1,154.1,1.2
2022-12-15 09:00:00Z,52.8,40.6,50.3,71.8,160.3,1.8
2022-12-15 10:00:00Z,56.6,41.8,45.5,61.6,140.0,3.6
2022-12-15 11:00:00Z,56.2,41.8,42.6,50.0,119.2,4.9
2022-12-15 12:00:00Z,58.2,40.9,43.9,50.0,120.7,6.8
2022-12-15 13:00:00Z,51.1,35.8,34.5,23.9,71.0,15.2
2022-12-15 14:00:00Z,43.0,35.0,35.4,22.0,69.2,15.4
2022-12-15 15:00:00Z,41.9,31.1,42.7,22.0,76.5,13.2
2022-12-15 16:00:00Z,,24.7,49.8,16.6,75.1,12.1
2022-12-15 17:00:00Z,,20.4,61.7,27.0,103.2,3.0
2022-12-15 18:00:00Z,38.5,23.0,54.9,18.5,83.3,7.3
2022-12-15 19:00:00Z,34.5,24.5,55.6,17.5,82.3,7.1
2022-12-15 20:00:00Z,38.6,33.3,61.1,18.8,89.9,4.3
2022-12-15 21:00:00Z,39.5,30.2,58.0,12.4,77.1,8.5
2022-12-15 22:00:00Z,32.0,26.4,51.3,7.8,63.2,14.8
2022-12-15 23:00:00Z,31.5,25.3,52.0,9.8,67.2,13.2
2022-12-16 00:00:00Z,30.2,23.7,51.2,9.7,66.2,13.4
2022-12-16 01:00:00Z,30.3,25.8,46.6,8.1,59.1,12.6
2022-12-16 02:00:00Z,32.8,27.8,52.7,12.4,71.7,6.3
2022-12-16 03:00:00Z,34.1,28.0,50.3,9.8,65.3,8.7
2022-12-16 04:00:00Z,32.8,26.5,56.0,14.0,77.5,4.4
2022-12-16 05:00:00Z,32.4,26.0,55.3,18.9,84.2,1.6
2022-12-16 06:00:00Z,30.1,25.2,57.2,26.9,98.4,1.3
2022-12-16 07:00:00Z,26.8,22.7,59.7,49.9,136.3,0.3
2022-12-16 08:00:00Z,30.0,20.2,64.6,72.6,176.1,0.6
2022-12-16 09:00:00Z,36.3,23.3,66.6,84.3,195.9,2.2
2022-12-16 10:00:00Z,,31.6,65.6,69.1,171.5,5.9
2022-12-16 11:00:00Z,,35.2,56.5,36.0,111.7,9.2
2022-12-16 12:00:00Z,,31.9,45.4,16.3,70.4,21.4
2022-12-16 13:00:00Z,30.5,25.5,44.5,15.7,68.6,24.7
2022-12-16 14:00:00Z,27.9,24.7,40.1,15.3,63.5,26.9
2022-12-16 15:00:00Z,28.5,23.6,51.0,19.9,81.6,15.5
2022-12-16 16:00:00Z,33.3,26.5,61.9,27.4,103.8,6.7
2022-12-16 17:00:00Z,31.3,25.8,70.9,32.2,120.3,2.2
2022-12-16 18:00:00Z,36.9,27.9,69.4,52.5,149.9,1.7
2022-12-16 19:00:00Z,38.3,34.0,62.8,33.8,114.6,2.3
2022-12-16 20:00:00Z,41.1,34.2,58.2,21.6,91.4,3.3
2022-12-16 21:00:00Z,36.1,31.8,53.3,10.0,68.6,5.0
2022-12-16 22:00:00Z,35.8,31.6,49.6,9.6,64.4,10.7
2022-12-16 23:00:00Z,32.5,29.6,40.3,4.3,46.8,20.1
2022-12-17 00:00:00Z,30.8,29.7,34.9,5.4,43.2,24.7
2022-12-17 01:00:00Z,28.5,24.5,30.9,3.5,36.2,29.7
2022-12-17 02:00:00Z,26.4,24.8,28.7,2.7,33.0,31.9
2022-12-17 03:00:00Z,24.8,25.2,29.6,3.0,34.2,33.1
2022-12-17 04:00:00Z,22.8,24.9,29.4,2.4,33.1,32.6
2022-12-17 05:00:00Z,23.6,25.9,29.9,2.5,33.8,33.9
2022-12-17 06:00:00Z,22.6,22.4,31.5,3.5,37.0,32.1
2022-12-17 07:00:00Z,23.4,20.5,37.3,4.7,44.4,27.7
2022-12-17 08:00:00Z,22.8,22.3,35.9,4.3,42.6,28.9
2022-12-17 09:00:00Z,26.4,19.4,43.1,9.6,57.7,20.1
2022-12-17 10:00:00Z,26.8,23.8,43.3,9.4,57.7,19.3
2022-12-17 11:00:00Z,28.8,23.4,42.0,10.7,58.4,20.6
2022-12-17 12:00:00Z,30.2,28.1,39.2,9.0,52.9,22.8
2022-12-17 13:00:00Z,29.4,29.0,34.6,10.8,51.3,28.7
2022-12-17 14:00:00Z,33.0,30.2,35.3,11.7,53.2,28.8
2022-12-17 15:00:00Z,32.2,25.2,40.7,10.2,56.4,23.2
2022-12-17 16:00:00Z,31.2,25.8,49.5,9.7,64.3,16.9
2022-12-17 17:00:00Z,31.2,21.2,48.1,7.2,59.2,19.9
2022-12-17 18:00:00Z,26.9,23.9,58.0,17.2,84.4,6.0
2022-12-17 19:00:00Z,44.2,36.6,54.6,14.1,76.2,5.5
2022-12-17 20:00:00Z,41.3,36.7,57.7,20.6,89.2,3.2
2022-12-17 21:00:00Z,40.6,40.2,56.7,19.6,86.8,3.1
2022-12-17 22:00:00Z,37.3,36.8,47.1,12.2,65.8,5.0
2022-12-17 23:00:00Z,37.1,35.7,38.9,8.3,51.7,9.4
2022-12-18 00:00:00Z,40.0,34.0,38.5,7.4,49.9,7.2
2022-12-18 01:00:00Z,38.1,39.5,43.2,13.5,63.8,2.8
2022-12-18 02:00:00Z,,34.6,44.9,13.1,65.0,5.7
2022-12-18 03:00:00Z,,29.1,34.8,6.1,44.1,12.0
2022-12-18 04:00:00Z,35.8,32.2,30.3,5.6,38.9,14.8
2022-12-18 05:00:00Z,38.3,32.7,27.9,4.9,35.4,13.7
2022-12-18 06:00:00Z,37.6,31.7,29.7,5.1,37.6,11.9
2022-12-18 07:00:00Z,37.7,26.0,29.3,6.0,38.5,11.2
2022-12-18 08:00:00Z,32.4,27.0,33.9,7.8,45.8,7.7
2022-12-18 09:00:00Z,,29.1,30.8,9.3,45.1,9.4
2022-12-18 10:00:00Z,,32.2,30.5,13.4,51.0,10.6
2022-12-18 11:00:00Z,,30.5,30.4,14.8,52.9,12.7
2022-12-18 12:00:00Z,34.4,32.2,34.0,18.7,62.6,11.6
2022-12-18 13:00:00Z,33.6,33.1,38.0,18.9,67.0,10.9
2022-12-18 14:00:00Z,35.3,35.7,41.5,19.0,70.7,8.4
2022-12-18 15:00:00Z,38.0,32.8,45.6,20.5,77.0,5.1
2022-12-18 16:00:00Z,39.2,32.7,45.4,17.9,72.8,4.4
2022-12-18 17:00:00Z,33.2,30.1,41.0,11.3,58.4,5.4
2022-12-18 18:00:00Z,33.8,30.1,44.1,13.3,64.5,3.7
2022-12-18 19:00:00Z,37.8,35.6,45.6,16.1,70.3,2.9
2022-12-18 20:00:00Z,42.3,40.2,49.5,22.7,84.4,1.7
2022-12-18 21:00:00Z,39.7,39.7,51.5,24.0,88.4,1.3
2022-12-18 22:00:00Z,35.9,32.5,50.0,17.0,75.9,1.8
2022-12-18 23:00:00Z,28.0,28.3,45.9,11.8,64.1,3.7
2022-12-19 00:00:00Z,22.5,22.8,42.9,8.8,56.4,5.8
2022-12-19 01:00:00Z,19.6,18.4,39.2,6.6,49.3,7.8
2022-12-19 02:00:00Z,18.1,15.6,38.7,7.4,50.1,7.0
2022-12-19 03:00:00Z,16.1,14.4,37.6,7.7,49.3,6.5
2022-12-19 04:00:00Z,14.7,14.4,36.1,7.2,47.2,7.8
2022-12-19 05:00:00Z,11.8,14.2,35.5,7.5,47.0,8.4
2022-12-19 06:00:00Z,11.0,12.9,44.9,12.7,64.3,3.7
2022-12-19 07:00:00Z,11.2,10.3,50.8,21.4,83.5,0.6
2022-12-19 08:00:00Z,12.0,12.4,53.6,32.5,103.4,0.4
2022-12-19 09:00:00Z,13.6,12.2,53.5,29.8,99.1,1.8
